%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
59, 14.19, -64.40, -1.87, -76.93, 0.000, 0.000, 0.000, 17:00:34.452
60, -118.54, -135.93, -79.27, -98.95, 0.000, 0.000, 0.000, 17:00:34.453
61, 31.54, 68.73, 21.76, 28.48, 0.000, 0.000, 0.000, 17:00:34.458
62, 42.72, 252.03, 80.25, 86.31, 0.000, 0.000, 0.000, 17:00:34.459
63, -48.19, 71.21, 1.32, -74.77, 0.000, 0.000, 0.000, 17:00:34.472
64, -98.86, -96.55, -24.78, -216.30, 0.000, 0.000, 0.000, 17:00:34.473
65, -25.10, 154.15, 88.46, 31.52, 0.000, 0.000, 0.000, 17:00:34.475
66, 51.48, 191.13, 94.43, 181.79, 0.000, 0.000, 0.000, 17:00:34.475
67, -47.05, 14.22, -3.12, -28.66, 0.000, 0.000, 0.000, 17:00:34.492
68, -93.03, -168.24, -63.33, -147.55, 0.000, 0.000, 0.000, 17:00:34.493
69, 43.62, 69.47, 14.24, 76.81, 0.000, 0.000, 0.000, 17:00:34.503
70, 200.88, 167.33, 86.98, 185.42, 0.000, 0.000, 0.000, 17:00:34.503
71, -40.72, -8.27, 29.39, -29.77, 0.000, 0.000, 0.000, 17:00:34.505
72, -45.66, -105.30, -112.09, -159.74, 0.000, 0.000, 0.000, 17:00:34.505
73, 85.29, 26.88, 41.99, 18.90, 0.000, 0.000, 0.000, 17:00:34.518
74, 172.83, 152.92, 79.74, 129.70, 0.000, 0.000, 0.000, 17:00:34.520
75, 9.81, 10.26, -31.24, -84.65, 0.000, 0.000, 0.000, 17:00:34.533
76, -152.99, -111.71, -68.64, -161.49, 0.000, 0.000, 0.000, 17:00:34.533
77, 132.79, 64.05, -12.07, -7.52, 0.000, 0.000, 0.000, 17:00:34.536
78, 183.12, 162.89, 115.90, 148.52, 0.000, 0.000, 0.000, 17:00:34.537
79, 63.04, -31.59, 11.91, -69.78, 0.000, 0.000, 0.000, 17:00:34.551
80, -83.85, -63.80, -72.10, -153.95, 0.000, 0.000, 0.000, 17:00:34.552
81, 100.97, 75.75, -5.24, 37.30, 0.000, 0.000, 0.000, 17:00:34.562
82, 181.96, 173.25, 56.43, 163.69, 0.000, 0.000, 0.000, 17:00:34.563
83, 8.89, -19.72, -30.76, -34.97, 0.000, 0.000, 0.000, 17:00:34.563
84, -101.17, -160.27, -70.09, -96.80, 0.000, 0.000, 0.000, 17:00:34.563
85, 59.10, 2.53, -7.03, 46.60, 0.000, 0.000, 0.000, 17:00:34.579
86, 174.77, 130.34, 82.95, 166.65, 0.000, 0.000, 0.000, 17:00:34.580
87, 25.51, -5.94, -4.79, -17.36, 0.000, 0.000, 0.000, 17:00:34.592
88, -97.37, -129.31, -73.52, -128.38, 0.000, 0.000, 0.000, 17:00:34.592
89, 83.51, 30.08, 21.69, 13.66, 0.000, 0.000, 0.000, 17:00:34.592
90, 208.95, 148.16, 68.66, 163.99, 0.000, 0.000, 0.000, 17:00:34.592
91, 25.30, -18.55, -7.07, -25.33, 0.000, 0.000, 0.000, 17:00:34.613
