delta_0;theta_0;alpha_0;beta_0;gamma_0;delta_1;theta_1;alpha_1;beta_1;gamma_1;delta_2;theta_2;alpha_2;beta_2;gamma_2;delta_3;theta_3;alpha_3;beta_3;gamma_3;delta_4;theta_4;alpha_4;beta_4;gamma_4;delta_5;theta_5;alpha_5;beta_5;gamma_5;delta_6;theta_6;alpha_6;beta_6;gamma_6;delta_7;theta_7;alpha_7;beta_7;gamma_7;delta_8;theta_8;alpha_8;beta_8;gamma_8;delta_9;theta_9;alpha_9;beta_9;gamma_9;delta_10;theta_10;alpha_10;beta_10;gamma_10;delta_11;theta_11;alpha_11;beta_11;gamma_11;delta_12;theta_12;alpha_12;beta_12;gamma_12;delta_13;theta_13;alpha_13;beta_13;gamma_13;delta_14;theta_14;alpha_14;beta_14;gamma_14;delta_15;theta_15;alpha_15;beta_15;gamma_15;ACTION
0.040311232;0.10044631;0.1436467;0.54081535;0.11587496;0.039252363;0.114969745;0.14480698;0.30708125;0.10857644;0.03463076;0.12500952;0.17375152;0.5918573;0.12065176;0.030787025;0.12572809;0.12335127;0.90888083;0.18775353;0.022662528;0.12515078;0.15646656;0.39271924;0.1144575;0.026289603;0.14537822;0.20574903;0.30574864;0.10936667;0.036686335;0.11399857;0.1467955;0.48807248;0.15980019;0.032405667;0.1590005;0.24422768;0.36425072;0.15982166;0.025194619;0.13091871;0.1134597;0.31233266;0.10745882;0.046873074;0.13658555;0.12386429;0.29310185;0.10659216;0.029419124;0.12609577;0.11692091;0.33041716;0.114321075;0.07501846;0.11028846;0.1493733;0.27444878;0.10454402;0.02804615;0.13306068;0.12739985;0.6794301;0.1509092;0.031862546;0.12910713;0.12928398;0.34104377;0.11099792;0.09126077;0.2841705;0.15094358;2.3103666;0.44217893;0.09613096;3.3962865;0.3400318;2.8253152;0.42721102;1000
0.039356656;0.09661006;0.14664257;0.53457904;0.11480163;0.038823307;0.1107399;0.14785099;0.30620313;0.10726668;0.03468122;0.11919286;0.17716828;0.5866471;0.11910183;0.030918185;0.12071874;0.1262921;0.9210739;0.18631886;0.023265466;0.12181262;0.16035917;0.3900812;0.11317534;0.025600333;0.13952293;0.20175874;0.30603462;0.10825512;0.037090734;0.11346062;0.1495952;0.49098697;0.15915102;0.031935718;0.15333436;0.2372656;0.36318195;0.16032918;0.025068395;0.1266499;0.11549167;0.31042916;0.10545944;0.0470229;0.13164318;0.12605268;0.2915653;0.104874045;0.02918894;0.121235795;0.11926584;0.32803184;0.11264368;0.07429055;0.105284;0.15289886;0.27280152;0.1027156;0.027986163;0.12789448;0.12981054;0.6654119;0.1494918;0.032202646;0.12556835;0.13156638;0.33698988;0.108836204;0.09233715;0.283103;0.15196879;2.2554367;0.44089007;0.0904637;3.4583108;0.3437053;2.7581615;0.42663595;1000
0.038408197;0.09285771;0.15023445;0.5272523;0.11382576;0.038326446;0.10680517;0.15138668;0.30504316;0.1060665;0.03479164;0.11378735;0.18124336;0.5801795;0.117652;0.031047525;0.11588623;0.12978862;0.9312128;0.18493482;0.023910776;0.11943556;0.16438042;0.3862235;0.1121486;0.024983682;0.13396958;0.19785745;0.3051141;0.107209824;0.037340134;0.1136936;0.1529468;0.49254578;0.15874073;0.031538706;0.14796513;0.23054497;0.36101654;0.16054304;0.024999227;0.122785725;0.11819511;0.30800936;0.10365135;0.047007736;0.12702854;0.12906109;0.2891124;0.10351858;0.028997773;0.11662981;0.122264996;0.32497838;0.11109552;0.07321537;0.10071562;0.15675636;0.27032483;0.101190194;0.027925005;0.12320824;0.13272727;0.64997864;0.14825761;0.032516927;0.12243456;0.13444498;0.33225304;0.10703498;0.09343462;0.28626704;0.15325715;2.1958718;0.43997443;0.08546918;3.5175977;0.34876502;2.6859286;0.42642605;1000
0.03748778;0.08940086;0.15428682;0.51929134;0.11313076;0.0377614;0.103296116;0.15524964;0.30356002;0.10515232;0.0349254;0.10888011;0.1858058;0.5726224;0.11650704;0.031145964;0.11137982;0.13376178;0.93918693;0.1838304;0.024582537;0.11793823;0.16844809;0.3811817;0.111496404;0.024433691;0.12884085;0.19441347;0.30324167;0.10640407;0.037426002;0.114675604;0.15675415;0.49259517;0.15854734;0.031185685;0.14303648;0.22401318;0.35771757;0.1606672;0.024970597;0.11938064;0.12147334;0.30508265;0.10233562;0.04685876;0.12289022;0.13296188;0.28611466;0.10262702;0.028831527;0.11237465;0.1258711;0.32137236;0.11003544;0.071966186;0.09678216;0.16111052;0.267773;0.100071356;0.027857974;0.11908707;0.13635099;0.6334005;0.14752464;0.032765806;0.119740926;0.13777964;0.3268583;0.105719276;0.09462625;0.2916604;0.1548769;2.1326778;0.43947697;0.081354015;3.5717163;0.35563508;2.609432;0.4267373;1000
0.036396448;0.08646798;0.15865526;0.51064247;0.11277213;0.03695004;0.10047257;0.15927264;0.3014256;0.10452543;0.03487188;0.10452497;0.19075139;0.5641142;0.115742095;0.031072143;0.1072932;0.13831273;0.94440985;0.18307018;0.02521811;0.117216595;0.17244108;0.37476993;0.11121366;0.023735525;0.12423304;0.19142883;0.30031538;0.1058335;0.037341263;0.11631636;0.16089687;0.49091095;0.15858392;0.030661698;0.13849851;0.21785806;0.35306504;0.16071472;0.02478772;0.11648372;0.12515247;0.30136213;0.10145528;0.04637514;0.11929665;0.13776137;0.28245246;0.10218481;0.028468579;0.108486176;0.12990531;0.3170325;0.109383106;0.0702712;0.09382502;0.16588156;0.26491278;0.09934897;0.027607057;0.1155729;0.14055087;0.615901;0.14733462;0.032857522;0.11754267;0.14146583;0.32058558;0.10490297;0.095895834;0.2978778;0.15656644;2.066643;0.43928444;0.078079134;3.6185687;0.3656854;2.5298076;0.42744136;1000
0.035317104;0.0840412;0.16325547;0.5014868;0.11282316;0.036073573;0.098306745;0.1634611;0.2986262;0.10420814;0.03478678;0.10098956;0.19593708;0.55521315;0.11540354;0.03094747;0.10391177;0.14319906;0.9466877;0.18270054;0.025854444;0.117199436;0.17626613;0.36700344;0.11131936;0.023111917;0.12036495;0.18908495;0.2962963;0.105508305;0.037089333;0.1185819;0.16534935;0.48737225;0.15886976;0.03010645;0.13467512;0.21225302;0.3471267;0.16064917;0.024625164;0.11418254;0.1290953;0.2968518;0.10100484;0.045784984;0.11688015;0.14329101;0.27809513;0.102105804;0.028130598;0.10521293;0.13428192;0.31182325;0.10918216;0.06843456;0.09160282;0.17096807;0.2618462;0.09894871;0.027359143;0.11288495;0.14514543;0.5976743;0.1476654;0.03284631;0.11595253;0.14539327;0.313487;0.104576126;0.09721716;0.30433485;0.15864547;1.9983166;0.4395531;0.075482786;3.6548421;0.3776951;2.4478056;0.42860696;1000
0.0342117;0.082237266;0.16789317;0.49220914;0.11316832;0.03509036;0.09684837;0.1676812;0.29522115;0.10409593;0.03461091;0.0984437;0.20119196;0.5464406;0.115424484;0.030717114;0.10185483;0.14847885;0.9459471;0.18269135;0.026454616;0.117841505;0.17975202;0.35800695;0.1117914;0.022504384;0.11741388;0.18749079;0.29119638;0.1052868;0.03669802;0.12143164;0.16996035;0.48217264;0.15931478;0.029491829;0.13164838;0.20781991;0.33990347;0.16050464;0.024421643;0.11254498;0.13318795;0.29164985;0.100831635;0.044960793;0.11568619;0.14950818;0.27311867;0.10224068;0.02774785;0.10269133;0.13888383;0.30579284;0.10922238;0.06640532;0.0902186;0.1762136;0.25849262;0.098750636;0.027034128;0.111156955;0.14997526;0.5791106;0.14821358;0.03269785;0.11502713;0.14935468;0.30579123;0.10475046;0.098593324;0.31089967;0.16103287;1.9283295;0.43981898;0.073539145;3.6887105;0.39202818;2.3642237;0.4297624;1000
0.033141956;0.08113879;0.1724544;0.4831885;0.11389072;0.03397405;0.09663081;0.17175813;0.29105493;0.10418598;0.034348786;0.09692679;0.20640123;0.5379613;0.11590221;0.03034227;0.10114971;0.1538965;0.9418594;0.18309036;0.027006546;0.119092494;0.18277201;0.3479775;0.11265011;0.021845294;0.115520895;0.18660651;0.28492606;0.105353735;0.036168568;0.124833256;0.17458032;0.47515255;0.16002013;0.028803032;0.12946513;0.20487632;0.3315977;0.16032515;0.024135776;0.111611955;0.13726561;0.28599912;0.10092049;0.04389274;0.11552481;0.1562964;0.26749414;0.102607906;0.027287684;0.10098133;0.1435484;0.29899257;0.109529875;0.064234875;0.0898274;0.18142977;0.2548971;0.09875886;0.02661742;0.11042932;0.15488075;0.56037223;0.14913012;0.032395408;0.114797525;0.15318124;0.29727632;0.10540623;0.10000211;0.31745437;0.16331899;1.8571823;0.44056818;0.07208457;3.7132957;0.40839309;2.27968;0.43136016;1000
0.03228303;0.080780655;0.1768114;0.4748844;0.114948615;0.032744695;0.0976439;0.1757167;0.28624177;0.10444223;0.033969667;0.09645028;0.21141808;0.5301717;0.11684309;0.029843085;0.10161512;0.1594791;0.9346761;0.18395588;0.027496237;0.12091561;0.18522525;0.33825177;0.11389442;0.02119905;0.11508801;0.18638834;0.27765575;0.10576802;0.035496578;0.12875499;0.17917714;0.46661615;0.16101794;0.028051693;0.1281462;0.20284617;0.3224773;0.16013655;0.023789646;0.11140266;0.14131528;0.2800709;0.10127468;0.042623736;0.11627405;0.1636219;0.26151597;0.10320398;0.026765114;0.10013952;0.1482277;0.292791;0.11004191;0.06202158;0.09044871;0.18651313;0.25108284;0.099155724;0.026116503;0.1107343;0.15979403;0.54191667;0.15028438;0.03193445;0.11529876;0.15682858;0.2884001;0.1064437;0.101401985;0.32409656;0.16530529;1.7852867;0.44168925;0.071074;3.7252874;0.4261131;2.1952295;0.43310934;1000
0.03156719;0.081159055;0.18090096;0.46744323;0.11636987;0.03150345;0.09968813;0.17943524;0.28088796;0.104972556;0.033448357;0.096940614;0.21611524;0.5232733;0.118302524;0.029194359;0.103322074;0.16505775;0.9244118;0.18522723;0.027901711;0.12328416;0.18701032;0.32865584;0.115498476;0.020536628;0.11610709;0.18672724;0.2695462;0.10652579;0.03472459;0.13316803;0.18353905;0.45657876;0.16232234;0.0272123;0.12772343;0.20131981;0.3130587;0.15999398;0.023373744;0.111942895;0.14526275;0.27397823;0.10214024;0.041080754;0.117959;0.17133746;0.25529972;0.104270115;0.026175624;0.10023591;0.15281956;0.28695866;0.11098804;0.059634574;0.092112616;0.19135956;0.24718228;0.099941894;0.025498563;0.11209876;0.1646094;0.5240412;0.15187974;0.031310633;0.116721064;0.16020656;0.27921388;0.107860774;0.1027673;0.3309948;0.16686957;1.7131878;0.4435236;0.07034545;3.7214518;0.44435415;2.112994;0.43531883;1000
0.030734427;0.08209254;0.1846528;0.46034548;0.118175976;0.030270249;0.102306545;0.18285178;0.27503085;0.10575129;0.03274478;0.09819216;0.22038409;0.5166412;0.120288104;0.028431697;0.10580977;0.17059307;0.9114361;0.18686163;0.028199784;0.12623534;0.18796508;0.31889197;0.11745778;0.019877326;0.117886096;0.18738982;0.2607755;0.1075425;0.033769347;0.13804293;0.1875402;0.4450625;0.1639899;0.02625872;0.12803788;0.2001487;0.30321255;0.15990372;0.022862509;0.11308883;0.14902228;0.26777345;0.103561565;0.039262548;0.1201853;0.17919922;0.24893746;0.10570966;0.025496794;0.10114969;0.15725328;0.2809833;0.11236246;0.056946497;0.09438441;0.19586441;0.24332078;0.101063825;0.024801351;0.11422777;0.16924429;0.506449;0.15379502;0.030573053;0.119198814;0.16322824;0.26958346;0.109651715;0.104134224;0.33843258;0.1679341;1.6413486;0.44591194;0.06980328;3.7037153;0.46314353;2.0319626;0.43797922;1000
0.02991576;0.08398585;0.18790881;0.453534;0.12031735;0.029096898;0.10578288;0.18585423;0.26884362;0.10678144;0.03192472;0.10076088;0.22403198;0.5101981;0.12262874;0.02751295;0.109459355;0.17588247;0.89594007;0.1887675;0.028378475;0.13006969;0.18807615;0.30912414;0.11966479;0.019175043;0.120791644;0.18838798;0.25160062;0.10877334;0.03283853;0.14340736;0.19106509;0.43240544;0.1659703;0.025231166;0.12924838;0.19918829;0.2931766;0.15987422;0.022255225;0.11502878;0.15252477;0.26199123;0.10536236;0.037214465;0.123399764;0.18700096;0.24272494;0.10744217;0.024712726;0.10311185;0.16140431;0.2751192;0.11402306;0.054522008;0.098200515;0.19987041;0.23993991;0.10240845;0.023983827;0.117348254;0.1735706;0.48939976;0.15589598;0.029712748;0.12286248;0.16573766;0.2598302;0.1117553;0.1053997;0.34664866;0.16843729;1.5702388;0.44893435;0.069489434;3.6714065;0.48184595;1.9518592;0.44110075;1000
0.02900791;0.08709917;0.1905008;0.446895;0.12275416;0.027906373;0.11003572;0.18835108;0.26253006;0.10803657;0.03095003;0.104611196;0.22688723;0.5042;0.12525308;0.026467001;0.11421381;0.18084642;0.8782898;0.19087264;0.02843217;0.13504422;0.18725258;0.29967648;0.12207136;0.01843825;0.12457793;0.1894834;0.24236688;0.11012256;0.031945616;0.14925955;0.19403535;0.4187625;0.16822661;0.024127696;0.13124731;0.19824596;0.28316957;0.15994555;0.021545831;0.11770257;0.15569168;0.25692463;0.1074114;0.034992263;0.12747937;0.19457075;0.2369098;0.10932056;0.02381112;0.10602032;0.16516837;0.26967114;0.115815;0.05242924;0.1035988;0.20327191;0.23710456;0.10389789;0.02306088;0.121338665;0.17746918;0.473317;0.15804309;0.028715473;0.12734497;0.16767325;0.25017643;0.114088565;0.106533304;0.35526752;0.16831145;1.4998707;0.45231336;0.06924275;3.626436;0.49985316;1.8724829;0.44441053;1000
0.027789742;0.09062427;0.19266059;0.44091535;0.12541045;0.02643002;0.11484702;0.1904;0.2560618;0.1094226;0.029768191;0.109521165;0.22908454;0.49876708;0.12812269;0.02525122;0.12030645;0.18536286;0.85868365;0.19303057;0.028267933;0.14066622;0.18572491;0.29019505;0.12467306;0.01761688;0.12914708;0.1907039;0.23356175;0.11151518;0.031149585;0.15573351;0.1965391;0.404368;0.17062497;0.02287886;0.1341853;0.19756156;0.2728984;0.16005524;0.020752903;0.12092491;0.15856937;0.2525204;0.10960114;0.032661453;0.13275553;0.2017209;0.23156586;0.11124484;0.02275426;0.109904066;0.1685541;0.26514074;0.117685676;0.049990177;0.1103915;0.20612167;0.23470582;0.10545238;0.02208022;0.12607509;0.1809272;0.45886397;0.16025625;0.027659422;0.13252309;0.16910324;0.24147771;0.116537996;0.10758415;0.3639473;0.1676244;1.4304327;0.45595655;0.06884829;3.5750906;0.5166599;1.7942147;0.44814035;1000
0.026472896;0.095296755;0.19404593;0.43551278;0.12817869;0.02489082;0.12024897;0.19180581;0.24969399;0.110884756;0.028529618;0.11543001;0.23034455;0.49392372;0.13107055;0.023965066;0.12735799;0.18927528;0.8373087;0.19520642;0.02800473;0.14671177;0.18336008;0.28210407;0.12734506;0.016755069;0.13440949;0.1917397;0.2253472;0.11296826;0.03031929;0.16262974;0.19830738;0.38937503;0.17308778;0.021594593;0.13788567;0.19683403;0.26298782;0.160323;0.019895466;0.12463878;0.1609754;0.24842373;0.11179263;0.030398931;0.138937;0.2081597;0.22666696;0.113096476;0.021618988;0.11471818;0.17135571;0.2610499;0.119518615;0.048098445;0.11841109;0.20806973;0.23238182;0.10695802;0.02104697;0.131504;0.18374446;0.44504598;0.1623971;0.026527232;0.13821733;0.16989097;0.23424965;0.118935846;0.10853042;0.37259483;0.1665643;1.3621572;0.45972294;0.06835632;3.5175278;0.53198904;1.7164332;0.45184693;1000
0.025276583;0.1015434;0.19444244;0.42964405;0.13088228;0.02343867;0.12609443;0.19242088;0.24320124;0.1122683;0.027341016;0.12252556;0.23045024;0.48881218;0.13395762;0.022682648;0.13548052;0.19239143;0.8140968;0.1972377;0.027638413;0.1538189;0.18008155;0.27517784;0.12995622;0.016061528;0.14109574;0.192405;0.21758884;0.11427618;0.0295863;0.17020482;0.19900051;0.3735598;0.17540984;0.02044525;0.14261465;0.19582586;0.25412676;0.1605268;0.01903418;0.1294186;0.16282135;0.24414511;0.11383184;0.028194644;0.1460915;0.2135386;0.2217511;0.11476459;0.020515317;0.120660335;0.17342876;0.25675997;0.121156424;0.04676239;0.12749588;0.20897679;0.22990379;0.10830705;0.020100506;0.1381512;0.18575388;0.43118298;0.16425347;0.02537045;0.14469403;0.1698906;0.22752245;0.12124322;0.10938539;0.38124648;0.16527018;1.2949418;0.46309832;0.06846408;3.4615035;0.54526955;1.6389579;0.45520195;1000
0.02393949;0.10888113;0.19406697;0.42350703;0.13349776;0.02193706;0.1325444;0.19233431;0.23652297;0.113560036;0.026084077;0.13057387;0.22953981;0.48367196;0.136766;0.02139527;0.14434834;0.19468825;0.78977555;0.19912629;0.027163183;0.1619752;0.17619358;0.26934618;0.13256478;0.015313717;0.1486595;0.19268458;0.2102928;0.115475744;0.028736763;0.17836592;0.19883427;0.35838294;0.1776468;0.01925928;0.14809608;0.19464219;0.2461061;0.16074015;0.01811167;0.13525745;0.16415173;0.23989446;0.11578249;0.02613594;0.15373486;0.21789792;0.21701153;0.116240315;0.019333547;0.12735678;0.17479613;0.2524799;0.122654736;0.04584503;0.13743158;0.20896369;0.22737561;0.1094724;0.019070648;0.14559314;0.18696737;0.41757303;0.16599314;0.0241381;0.15192206;0.16923116;0.22115202;0.12339474;0.110073775;0.38988113;0.16392547;1.2293923;0.46649545;0.06848951;3.408407;0.55632937;1.5624654;0.45853928;1000
0.022725781;0.11709612;0.1928183;0.4169323;0.13591157;0.020431329;0.14045277;0.19142322;0.22982664;0.114719465;0.02487194;0.13963756;0.22750701;0.4782884;0.1394097;0.020156955;0.153875;0.19590032;0.7648496;0.20086572;0.026593167;0.17078811;0.17151824;0.26431468;0.13508858;0.014597261;0.15699516;0.19229046;0.20366803;0.11647073;0.027850216;0.18719587;0.19781786;0.34451187;0.17972416;0.018112818;0.15444025;0.19306517;0.23880358;0.16083895;0.017195646;0.14189953;0.16478002;0.23567781;0.11756455;0.024270326;0.16189124;0.22105454;0.21243013;0.117492914;0.01816402;0.1348995;0.17528336;0.24818976;0.12394568;0.04509592;0.14811745;0.20795743;0.22466998;0.11042905;0.018070262;0.1538248;0.18721376;0.40406206;0.16748324;0.022900587;0.16036695;0.16780178;0.215208;0.12531689;0.11061013;0.39846653;0.16238813;1.1654555;0.46966168;0.068715155;3.3595338;0.5643745;1.48712;0.46164924;1000
0.021780226;0.12590867;0.19066787;0.40975815;0.13802007;0.019075587;0.14959419;0.1897121;0.22298323;0.11564756;0.023773607;0.14960656;0.22430837;0.47240332;0.14178152;0.019022238;0.16385545;0.19614233;0.7395947;0.20231569;0.025933811;0.18013763;0.1661937;0.25973663;0.13742997;0.013893565;0.1658972;0.19118851;0.19761695;0.11720079;0.026937487;0.1966975;0.19615677;0.33136803;0.18156579;0.017033223;0.16156237;0.19111626;0.23225205;0.16089292;0.016316919;0.14927876;0.16472793;0.23137939;0.11909065;0.022615654;0.17044365;0.2228978;0.20784497;0.118431434;0.01708116;0.14314839;0.1748736;0.24371974;0.12498234;0.04444235;0.1594044;0.20589505;0.22166401;0.11112156;0.0171586;0.16271555;0.18644217;0.39068782;0.16867712;0.021699656;0.16977143;0.16563052;0.20954324;0.12693477;0.11094605;0.40700725;0.16049933;1.1035908;0.4725212;0.06893313;3.3145661;0.56902766;1.4122092;0.46450686;1000
0.021007136;0.1350851;0.18771467;0.40209723;0.1397417;0.018041592;0.15937;0.18712379;0.21646449;0.11627249;0.02278069;0.16031879;0.22008213;0.4659941;0.14378583;0.01795818;0.17434257;0.19521743;0.714326;0.20342542;0.025143392;0.19007254;0.1603153;0.2557694;0.1395244;0.01328582;0.17527273;0.18930303;0.1924249;0.11758108;0.025895454;0.20679823;0.19374181;0.31875837;0.18309945;0.01605349;0.16931498;0.18886377;0.22653134;0.16082196;0.015475952;0.15726396;0.163904;0.22707525;0.1202988;0.021166658;0.17941546;0.22325955;0.2034348;0.119002976;0.016100511;0.15199661;0.17345718;0.23918958;0.12572028;0.04379824;0.17123774;0.20273486;0.21856129;0.11149068;0.016308742;0.17214654;0.18458699;0.3776738;0.16951732;0.020502418;0.17992306;0.16265415;0.2043418;0.12818861;0.110956505;0.41557238;0.15811016;1.0434217;0.47503224;0.069212355;3.2717333;0.570884;1.3382498;0.46699074;1000
0.020339414;0.14444685;0.18407719;0.39379078;0.14097597;0.017373195;0.16941857;0.18376233;0.21069501;0.11649596;0.021935854;0.17156021;0.21512248;0.45883584;0.14529777;0.017095288;0.18503174;0.1932565;0.6895305;0.20405456;0.024330264;0.20054713;0.15412623;0.25237262;0.1412608;0.012936516;0.18488598;0.1865918;0.18772641;0.1175439;0.024816878;0.21733704;0.19049542;0.30734634;0.18419676;0.015272944;0.17748395;0.18626757;0.22121142;0.16046771;0.014730416;0.16540454;0.16247691;0.22259684;0.121128;0.019978238;0.18846747;0.22212267;0.19903272;0.11914103;0.0152984345;0.16107011;0.17124629;0.234478;0.1260991;0.04317337;0.18325025;0.19865781;0.2153825;0.1114693;0.015553375;0.18175504;0.18183133;0.36482772;0.16996147;0.019404555;0.19051787;0.15908648;0.19964424;0.12902722;0.110793345;0.42399156;0.15562229;0.9847805;0.47686625;0.06986701;3.2288668;0.5691507;1.2658733;0.46891716;1000
0.019743782;0.15391472;0.17981058;0.38528496;0.14167836;0.01693561;0.17951058;0.1796976;0.20552763;0.11626698;0.0211654;0.18318012;0.20955658;0.45118496;0.14626576;0.016472392;0.19569543;0.19033565;0.6654999;0.20416161;0.023470815;0.21149021;0.14772542;0.24976097;0.14256394;0.012829129;0.19460827;0.18329956;0.1840648;0.11702807;0.023668226;0.2279844;0.1864987;0.2971313;0.18475993;0.014676491;0.18588145;0.18325542;0.2166659;0.15968923;0.014051068;0.17353112;0.16046245;0.21852173;0.12160749;0.019037586;0.19751489;0.21949866;0.19517767;0.11886468;0.014633852;0.17023274;0.16830392;0.23022172;0.12616605;0.042561505;0.1953783;0.19373733;0.21226114;0.111065835;0.014869824;0.19137913;0.17829071;0.35241583;0.17011638;0.018349558;0.20126474;0.15495513;0.19531523;0.12939624;0.11016171;0.43237466;0.1530591;0.9286567;0.47845966;0.070310265;3.1848228;0.5639013;1.1959833;0.4706866;1000
0.019148432;0.1632131;0.17521875;0.37612402;0.14180145;0.016610397;0.18935794;0.17519204;0.20176944;0.115617156;0.020443715;0.19488508;0.20381965;0.44258714;0.14663298;0.016038217;0.20615785;0.18674685;0.6429446;0.20382197;0.02260278;0.2226471;0.14132363;0.24782468;0.1433664;0.012843505;0.20405364;0.17962275;0.18147372;0.1161433;0.02245047;0.23852041;0.18183859;0.28835058;0.184751;0.014162991;0.1941808;0.17988437;0.2127887;0.15869458;0.013411834;0.18144855;0.15794522;0.21499144;0.121540874;0.018199762;0.20626402;0.21558055;0.19226275;0.11800822;0.0140646035;0.17927584;0.16477151;0.22627136;0.12571307;0.041895114;0.20739737;0.18822362;0.20941788;0.110155456;0.0142174605;0.20078444;0.17408395;0.3402568;0.16960847;0.017356312;0.21197388;0.15078412;0.19171722;0.12921096;0.109149516;0.44082236;0.15042184;0.8744408;0.4790731;0.07055311;3.1389346;0.55542654;1.127963;0.471521;1000
0.018626517;0.1723643;0.17054057;0.3664308;0.14137305;0.016449258;0.19899046;0.1706581;0.19898663;0.11465007;0.019828027;0.20660621;0.19841959;0.4332231;0.146465;0.0158089;0.21646596;0.1823211;0.6215273;0.2030727;0.021757025;0.2339401;0.13458481;0.24641751;0.14370973;0.012952121;0.21322367;0.1751835;0.17954688;0.11495119;0.021137128;0.24892062;0.1761277;0.2809305;0.18427475;0.013866592;0.20241468;0.17600809;0.20952956;0.15749615;0.012890828;0.18918464;0.15470043;0.21188472;0.12112779;0.017582906;0.21482952;0.21008526;0.18980972;0.11674603;0.013658994;0.18820454;0.1604301;0.2225402;0.124973916;0.041192897;0.21936509;0.18205956;0.20659235;0.108893916;0.013692721;0.20993766;0.1690584;0.32851613;0.16878937;0.016475905;0.22259805;0.14727527;0.18845889;0.12856507;0.10783037;0.44942906;0.14773981;0.82283413;0.47926998;0.070784315;3.0910335;0.5455595;1.0623745;0.47191083;1000
0.018243654;0.18127273;0.16586816;0.35669437;0.14039196;0.016443294;0.20819676;0.16624913;0.19725999;0.11326217;0.019385867;0.21814358;0.19353254;0.42359647;0.14570959;0.015749272;0.2262814;0.17775325;0.6013714;0.20177253;0.020963434;0.24509493;0.12792659;0.24593374;0.14350131;0.013134591;0.22188953;0.17021173;0.17849243;0.11337462;0.019865314;0.25883088;0.16978242;0.27494153;0.18319352;0.013772882;0.21040902;0.17169508;0.2071142;0.15600176;0.0125207575;0.19658975;0.15095463;0.20933056;0.12024668;0.017213156;0.22297236;0.20338805;0.1879689;0.11500907;0.013416729;0.19684795;0.15551299;0.21924254;0.123846665;0.040552333;0.2310395;0.1760647;0.20427422;0.10721819;0.013327548;0.21866646;0.16340807;0.3172976;0.16756023;0.015751133;0.23289624;0.14384924;0.18619978;0.12735805;0.10615429;0.45815322;0.14500573;0.77374655;0.4789532;0.07079948;3.0415246;0.535167;0.9995569;0.47173238;1000
0.01794206;0.18982314;0.16136195;0.34668082;0.13885954;0.016507115;0.2168574;0.16150597;0.19626586;0.111549355;0.019051805;0.2293157;0.18938851;0.41348335;0.14435473;0.015788902;0.23548155;0.17303768;0.582571;0.19994847;0.020224173;0.255938;0.12168673;0.24632752;0.14273724;0.0133342575;0.22986986;0.1647468;0.17810075;0.11145936;0.018639255;0.26808408;0.16283579;0.27012023;0.18153423;0.0137517955;0.21801546;0.1669845;0.20544134;0.15412612;0.012236117;0.20356718;0.14676817;0.20712511;0.11900148;0.017007343;0.2305908;0.19634075;0.18652336;0.112904616;0.013260107;0.20508653;0.15016961;0.21623212;0.122381866;0.040038846;0.24230446;0.17019072;0.20216589;0.105190575;0.013044343;0.22684026;0.15736483;0.30665395;0.16587369;0.015098853;0.2427468;0.14021933;0.18506142;0.12567069;0.10390302;0.46689203;0.14230806;0.7274008;0.4777462;0.07072191;2.9910734;0.526938;0.9404418;0.47093785;1000
0.017768357;0.19786114;0.1573545;0.33650917;0.13683228;0.016665772;0.22478217;0.15666862;0.19579418;0.10954324;0.018906478;0.23988761;0.1866031;0.4028958;0.14243478;0.015936928;0.24393007;0.16851178;0.56470996;0.19759752;0.019555815;0.26624697;0.116241865;0.2472991;0.14145948;0.013576032;0.23698185;0.15905197;0.17833741;0.10922841;0.017438928;0.2765392;0.15571652;0.26618397;0.17923033;0.013835233;0.2250855;0.16215478;0.20455194;0.151986;0.01208469;0.20995985;0.14246309;0.20530625;0.117547154;0.01697567;0.23753051;0.19001815;0.18539877;0.110612266;0.013224231;0.21275635;0.1447959;0.21353799;0.12072045;0.039639834;0.25289667;0.16461235;0.20018859;0.10296049;0.01288024;0.2342844;0.15128969;0.2968921;0.16392423;0.014603639;0.2519375;0.13658756;0.18496118;0.12352815;0.101204515;0.47535267;0.14007474;0.6850415;0.47619024;0.070502885;2.94101;0.52132547;0.88548434;0.46968248;1000
0.017678801;0.20539032;0.15368004;0.3262635;0.13447045;0.01688416;0.23187491;0.15192604;0.19594623;0.107311666;0.018902648;0.24973835;0.18577906;0.3919081;0.14005546;0.01619249;0.25147536;0.164548;0.54781735;0.1948275;0.01900306;0.27586964;0.111953974;0.2489051;0.13976336;0.013863298;0.24316108;0.15325154;0.17924365;0.10669653;0.016246399;0.28409067;0.14860395;0.26309466;0.17662163;0.014005097;0.23157923;0.15735918;0.204539;0.14955318;0.012056425;0.21576747;0.13818017;0.20380472;0.11592562;0.017078623;0.24378338;0.18374902;0.18462762;0.10811556;0.013287273;0.2198377;0.13952234;0.21108414;0.1189956;0.039242063;0.26274753;0.1591728;0.19843899;0.100577205;0.012811324;0.24100687;0.1452209;0.28791127;0.16184558;0.014240238;0.26038074;0.13293149;0.18573658;0.121026345;0.09841044;0.48349303;0.13815561;0.6467598;0.4743996;0.06994238;2.891676;0.5175724;0.8346153;0.46811527;1000
