delta_0;theta_0;alpha_0;beta_0;gamma_0;delta_1;theta_1;alpha_1;beta_1;gamma_1;delta_2;theta_2;alpha_2;beta_2;gamma_2;delta_3;theta_3;alpha_3;beta_3;gamma_3;delta_4;theta_4;alpha_4;beta_4;gamma_4;delta_5;theta_5;alpha_5;beta_5;gamma_5;delta_6;theta_6;alpha_6;beta_6;gamma_6;delta_7;theta_7;alpha_7;beta_7;gamma_7;delta_8;theta_8;alpha_8;beta_8;gamma_8;delta_9;theta_9;alpha_9;beta_9;gamma_9;delta_10;theta_10;alpha_10;beta_10;gamma_10;delta_11;theta_11;alpha_11;beta_11;gamma_11;delta_12;theta_12;alpha_12;beta_12;gamma_12;delta_13;theta_13;alpha_13;beta_13;gamma_13;delta_14;theta_14;alpha_14;beta_14;gamma_14;delta_15;theta_15;alpha_15;beta_15;gamma_15;ACTION
1081.5371;40.576855;2.74233;1.0290264;0.28602988;23.16268;0.9329652;0.13437039;0.4525272;0.14751446;2348.434;110.18568;8.010286;2.0172293;1.7555956;77352.11;3474.246;300.34882;102.049034;122.56179;735.30444;20.929712;1.9768428;0.8497135;0.49305272;895.5897;31.414557;3.7187414;1.6551375;3.3691854;2697.7678;206.62924;18.529953;5.077331;4.1356053;1138.6362;51.075134;6.6571627;2.548955;3.2555804;1603.177;64.03411;5.256771;1.4042345;1.1582605;1479.1761;117.445526;12.425455;4.0752764;3.7407472;264.25327;12.914372;0.6767398;0.43466142;0.28698784;8.344402;0.5295542;0.12050262;0.36417034;0.07214777;87.03152;5.035232;0.28824064;0.35693836;0.25757623;928.86896;33.74748;1.7816164;0.9226348;0.13628113;29810.406;1374.4341;99.99857;25.358332;19.614716;19683.89;1032.3138;73.677574;18.101748;16.531605;1
994.6012;38.79526;2.7580032;1.0456438;0.27634045;22.370007;0.91842854;0.13086669;0.4645011;0.14532028;2163.5452;104.683556;7.701224;1.9494339;1.7220294;70025.47;3256.9116;283.6393;92.42238;106.61343;673.0812;19.669441;1.8862811;0.8306436;0.4808632;828.5476;29.856989;3.6205616;1.6593152;3.2988932;2505.518;195.98624;17.919567;4.974599;4.02721;1057.3269;48.589973;6.5464377;2.540816;3.1831079;1479.0375;60.65152;5.119531;1.3731562;1.1440312;1369.1925;111.63283;12.31955;4.1080065;3.6745424;244.99869;12.334736;0.64072436;0.4360003;0.2833723;7.6479096;0.53380466;0.123111084;0.37629095;0.07224643;82.09081;4.865;0.28119507;0.36390767;0.25394812;855.6835;32.12835;1.7411288;0.9329943;0.13202365;27478.168;1303.1923;96.63668;24.756273;19.33425;18380.238;985.92487;72.13097;17.940268;16.241554;1
913.6358;36.833103;2.795626;1.057038;0.2783194;21.599741;0.9026463;0.12681621;0.47644866;0.14616923;1992.11;98.69747;7.427839;1.9105864;1.6983029;63483.484;3038.3599;269.2509;84.76384;97.31433;617.0105;18.346148;1.7953153;0.8212078;0.47549978;766.35406;28.184347;3.5294676;1.6566697;3.3277664;2326.9531;184.51936;17.248802;4.877958;3.9555588;981.07886;45.860107;6.4231973;2.5215738;3.1915612;1363.375;57.058773;5.0091224;1.3849154;1.1578367;1264.5114;105.33839;12.158348;4.161771;3.685981;227.13585;11.688487;0.597408;0.44404495;0.2865171;7.0225444;0.535164;0.12491214;0.38862485;0.07270403;77.42305;4.6646276;0.27019933;0.37381616;0.260351;787.32336;30.333374;1.7330426;0.9450771;0.12991558;25305.703;1224.1432;93.67302;24.410942;19.500944;17141.188;933.9725;70.538284;17.92205;16.440868;1
837.7458;34.769142;2.7784333;1.0641216;0.28776002;20.835798;0.88330674;0.1247216;0.4873059;0.14983454;1831.986;92.46019;7.00831;1.8723419;1.7513468;57579.117;2819.837;251.59088;78.760284;93.17372;565.7871;16.988163;1.7027127;0.81367195;0.48513138;708.09125;26.415628;3.4221292;1.6878331;3.468317;2159.5378;172.61044;16.46664;4.7688603;4.029448;908.90454;42.989872;6.278903;2.5298727;3.3002706;1254.8586;53.240635;4.7720447;1.3610274;1.2068735;1164.4761;98.87331;11.801585;4.185577;3.8080335;210.42368;10.96789;0.5516999;0.45028678;0.29745117;6.463456;0.53327745;0.1268953;0.40104607;0.073333874;72.98106;4.442407;0.25733057;0.38187647;0.27396145;723.0806;28.467585;1.6776272;0.95317286;0.12778586;23268.723;1143.913;88.7891;23.843676;20.327288;15957.4375;880.93646;67.716064;17.739515;17.212666;1
766.30743;32.66283;2.7380059;1.0733218;0.30319175;20.07706;0.8633688;0.123070806;0.4978372;0.1563413;1681.8383;86.060555;6.6101646;1.8323995;1.8699841;52220.855;2598.6323;235.42596;72.73263;93.02073;518.59814;15.596781;1.606022;0.80683243;0.5172992;653.2072;24.646622;3.2829053;1.7346029;3.7392337;2001.8245;160.50221;15.590301;4.6569204;4.2751513;840.21875;40.07458;6.0540175;2.5462573;3.527474;1152.7485;49.30359;4.589302;1.3547621;1.2941238;1069.0168;92.156265;11.479364;4.229404;4.0583844;194.7414;10.243208;0.5130148;0.4558242;0.3164234;5.96635;0.5280277;0.12849882;0.41316763;0.07421296;68.759224;4.207465;0.24806029;0.39077082;0.29650512;662.454;26.572136;1.6209226;0.95921886;0.12532547;21352.834;1061.8271;84.506256;23.51665;21.831043;14824.504;826.8961;65.152756;17.76719;18.598038;1
699.0911;30.559359;2.7060854;1.0742553;0.3287966;19.331776;0.8424474;0.122148864;0.5071235;0.16660635;1541.3146;79.900696;6.220698;1.7917073;2.057604;47352.516;2389.72;219.93933;68.00879;96.26783;474.8901;14.216867;1.5034292;0.803958;0.5706431;601.3219;22.907942;3.1767175;1.7848688;4.164639;1853.1614;148.31165;14.684824;4.5384784;4.6954017;774.65735;37.194736;5.86818;2.5542445;3.8956523;1056.8624;45.54319;4.4627447;1.351663;1.4280398;978.5009;85.47378;11.095003;4.2954073;4.4555;180.0622;9.552924;0.48174617;0.46245933;0.34640867;5.5244813;0.51923347;0.12978554;0.42464072;0.075355455;64.76514;3.9761543;0.2411358;0.4006817;0.32926005;605.2172;24.65415;1.5781485;0.9601412;0.123438366;19555.521;982.2754;80.432236;23.26166;24.122463;13744.923;773.2436;62.59711;17.867527;20.67335;1
636.29346;28.55324;2.645731;1.073887;0.36687526;18.592478;0.8193519;0.122704476;0.51660466;0.18182765;1410.6377;74.03863;5.7971935;1.7537931;2.3286457;42938.684;2197.3564;203.95631;63.605972;103.049355;434.27402;12.966605;1.4207311;0.7993938;0.6445929;552.3591;21.332186;3.0646367;1.8747957;4.7747087;1712.9939;136.58427;13.855656;4.415761;5.2967143;712.22986;34.508354;5.649705;2.5946772;4.4262786;967.403;41.934883;4.3156147;1.3635273;1.6169964;893.6634;78.99821;10.650489;4.3896976;5.0281043;166.39037;8.87509;0.44953144;0.4693532;0.3886715;5.1301513;0.5060388;0.13103572;0.43493673;0.07678637;61.00384;3.7579105;0.23444277;0.4115468;0.37461263;551.4802;22.835093;1.5199181;0.9579008;0.12324282;17881.902;906.1889;75.73462;23.234991;27.37047;12726.779;721.917;59.600998;18.221783;23.602379;1
578.1709;26.651104;2.5696537;1.0731566;0.41868374;17.862925;0.7954287;0.124889016;0.525789;0.2032786;1290.2534;68.426094;5.375683;1.7248858;2.6971023;38954.62;2016.5104;188.3038;59.9116;113.5433;396.56357;11.893155;1.3330036;0.79391646;0.7423736;506.48077;20.037275;2.9547591;1.9907944;5.613573;1580.8168;126.1446;12.954401;4.263061;6.114647;653.2666;32.00659;5.4130154;2.6533716;5.1548314;884.7625;38.44425;4.2051344;1.3904169;1.8745897;815.00555;72.89263;10.169627;4.5186815;5.8201056;153.76822;8.216933;0.42135018;0.4782647;0.44593096;4.775399;0.49014044;0.13236855;0.44396132;0.07856154;57.484818;3.5586417;0.22817338;0.42378137;0.43560016;501.45932;21.113346;1.4594871;0.95209205;0.12504436;16338.667;833.26764;71.12726;23.470688;31.810213;11778.293;673.7137;56.50469;18.81785;27.619278;1
524.87646;24.933084;2.4846604;1.0725607;0.4873609;17.139841;0.77054;0.12875687;0.5346005;0.23169656;1180.2494;63.28634;4.9716496;1.7008424;3.1867564;35374.68;1851.937;173.58751;56.55688;128.2617;361.74054;10.87786;1.2441163;0.7910697;0.8719146;463.97894;19.018684;2.8641126;2.1563358;6.7462816;1456.6149;116.49858;12.030388;4.1432066;7.202757;598.2326;29.771673;5.1826816;2.7440286;6.13687;808.8941;35.144703;4.1437826;1.4351351;2.2195106;742.7051;67.25328;9.678729;4.697657;6.8918543;142.17505;7.59338;0.3984277;0.4890858;0.5218488;4.4514995;0.47131798;0.13383253;0.45138392;0.08070111;54.19267;3.3724594;0.22605087;0.43686518;0.5163538;455.40015;19.544409;1.3992007;0.94324213;0.12869874;14926.607;766.0907;66.767586;24.036705;37.77608;10901.967;629.58685;53.410614;19.742975;33.049217;1
476.45685;23.52108;2.3773265;1.0733789;0.5763154;16.418911;0.7459142;0.13384207;0.54281175;0.2684956;1080.3036;58.992058;4.527197;1.6985441;3.8283136;32168.615;1722.5974;157.55037;54.169445;147.8943;329.86874;9.996044;1.1703583;0.7889576;1.040664;425.07623;18.229452;2.785481;2.382729;8.258073;1341.3008;107.736465;11.169004;4.009322;8.635959;547.5533;28.042463;4.964744;2.8765156;7.4440713;739.6209;32.237106;4.0907207;1.4963026;2.6747727;676.8755;62.28382;9.144506;4.9338026;8.321043;131.54759;7.061424;0.37685633;0.5007242;0.6212562;4.1506014;0.45242757;0.13505948;0.4572219;0.08350978;51.11183;3.19493;0.22593735;0.45221007;0.6224704;413.2607;18.200445;1.334987;0.93320495;0.13442513;13641.179;708.17004;61.763527;24.92146;45.683113;10095.525;590.8115;50.100746;21.001997;40.30559;1
433.12775;22.383766;2.2694232;1.0752089;0.69072;15.699388;0.7234845;0.14072469;0.5506247;0.31598338;990.5866;55.331837;4.222394;1.7149717;4.6649094;29329.441;1612.1056;144.8089;51.932;173.36075;300.83264;9.337199;1.0940975;0.7871283;1.2586159;389.65738;17.638693;2.7224822;2.6811993;10.2596245;1235.5231;100.792786;10.395244;3.9006553;10.51303;501.21674;26.690567;4.7551203;3.0593677;9.170006;677.043;29.7487;4.1585813;1.5896208;3.2691;618.12177;57.822285;8.740238;5.2602873;10.208735;121.89784;6.598785;0.3685572;0.51679754;0.749904;3.8731713;0.4338704;0.13677676;0.46112755;0.08689563;48.26446;3.0230024;0.22963458;0.47119185;0.76067716;375.22113;17.108261;1.2786946;0.9174138;0.14276314;12487.342;658.8156;58.574142;26.397585;56.040756;9364.566;556.9729;47.996735;22.79627;49.884563;1
395.09726;21.419088;2.1969838;1.0767924;0.8357216;14.984273;0.7038115;0.14941308;0.5583031;0.37621352;910.874;51.987457;3.933867;1.7261486;5.747486;26847.314;1512.2067;133.5975;49.961327;205.80016;274.44345;8.819441;1.0334562;0.79220057;1.5379366;357.73254;17.185137;2.7154968;3.0552874;12.882922;1138.8779;94.934944;9.67926;3.802129;12.954276;459.4783;25.583004;4.611816;3.3068259;11.426944;621.079;27.339857;4.2655444;1.7004462;4.037058;566.5382;53.68621;8.396034;5.638926;12.672893;113.20385;6.171477;0.3630697;0.53516436;0.91441923;3.6125126;0.41683605;0.13873011;0.46337187;0.0909482;45.648113;2.8540409;0.23592535;0.49232966;0.93844414;341.97882;16.186457;1.2446622;0.8966296;0.15300299;11467.327;613.33545;55.85869;28.120495;69.48146;8713.968;525.98816;46.446842;24.90291;62.402035;1
361.64856;20.604826;2.0975108;1.0796168;1.0184367;14.26818;0.6893729;0.1597354;0.5651465;0.4520142;839.2982;49.04913;3.6458902;1.775835;7.13628;24658.658;1425.0223;121.066734;48.852768;246.4864;250.64653;8.381362;0.98604363;0.8018706;1.8925227;329.96786;16.830284;2.7507303;3.5107744;16.288286;1050.0769;89.90939;9.089989;3.7101066;16.100807;422.78476;24.65921;4.4926524;3.6101863;14.351071;570.36255;25.186186;4.403623;1.8296038;5.020618;520.06647;50.06812;8.135566;6.1367764;15.860775;105.256714;5.776346;0.35819164;0.5584048;1.123284;3.3692389;0.40133244;0.1410293;0.46407843;0.09565616;43.197853;2.691931;0.24362788;0.518285;1.1649565;313.16443;15.387944;1.193391;0.8730657;0.16595764;10555.261;572.89636;53.417973;30.53937;86.76595;8128.736;498.46085;44.843464;27.672781;78.59906;1
331.90182;19.923378;1.980818;1.0770057;1.2466304;13.536824;0.67326564;0.17166035;0.5744751;0.54660726;773.8735;46.278606;3.304321;1.83841;8.902938;22696.31;1345.7633;106.479675;48.783348;296.97177;229.58176;7.980257;0.9197748;0.80479515;2.3383155;306.47437;16.596952;2.7913222;4.057899;20.66371;970.2937;85.032265;8.270241;3.6356957;20.118622;390.53717;23.920708;4.364773;3.9852037;18.101156;523.49506;23.24325;4.522599;2.002835;6.268809;479.8358;46.616253;7.6974087;6.729411;19.947046;97.82853;5.3876414;0.33826768;0.5852656;1.385877;3.144906;0.38589835;0.1439105;0.46225786;0.10113961;40.872425;2.5255885;0.24792825;0.5482278;1.4509442;287.9416;14.704656;1.1217525;0.8443116;0.18243179;9723.887;534.888;49.288685;33.45692;108.79429;7597.3545;472.81595;42.0768;30.987345;99.36345;1
305.49185;19.269339;1.7412488;1.0917828;1.5281384;12.796183;0.6633615;0.1868638;0.5847921;0.66337305;714.4912;43.72404;3.0157845;1.9319371;11.122332;20946.68;1273.3766;95.17627;49.02004;358.93738;210.71216;7.652801;0.85994935;0.8121057;2.892861;286.50827;16.446827;2.8518553;4.7024174;26.226707;899.1403;80.83395;7.6375465;3.5919878;25.188852;361.8389;23.312119;4.1908574;4.4274135;22.862745;480.44302;21.334345;4.7370877;2.2103827;7.838262;445.08432;43.439075;7.4843297;7.4623237;25.129658;91.01482;5.007044;0.34337267;0.61907166;1.7135612;2.9391196;0.37123045;0.14709191;0.45818272;0.10730372;38.73787;2.3638785;0.25686643;0.58311516;1.8095134;265.41064;14.052379;1.0667442;0.81751966;0.20167892;8985.122;498.05585;47.655445;37.088055;136.57646;7125.2686;448.78317;41.224854;35.02929;125.72495;1
282.15308;18.70587;1.6931841;1.1057707;1.8710309;12.062979;0.6763274;0.20352933;0.5980903;0.8059316;661.0625;41.56953;2.8586905;2.0532813;13.882458;19394.82;1213.2588;86.62568;49.40496;434.17172;193.31258;7.364799;0.7995973;0.83128005;3.5771933;268.76;16.374695;2.9499242;5.4649673;33.218075;834.885;77.1911;7.083954;3.5846393;31.529263;336.37122;22.81583;4.1102657;4.9494615;28.84286;441.359;19.47087;5.0040874;2.460812;9.78991;414.96927;40.732224;7.395945;8.3089;31.631245;84.85853;4.654947;0.34974587;0.65472555;2.118132;2.7477245;0.35811582;0.15079495;0.45214772;0.114333875;36.80903;2.2146673;0.26732934;0.62138116;2.2536519;245.07597;13.531564;1.0465889;0.7867597;0.22336999;8331.342;466.4475;47.204693;41.1919;171.23619;6706.256;427.83014;41.261105;39.646347;158.80634;1
261.79944;18.281433;1.6289886;1.1194717;2.2857854;11.354419;0.6992409;0.22197556;0.61348957;0.97807026;613.42706;39.70332;2.6902504;2.1930783;17.277525;18033.139;1162.3276;78.35054;50.601276;524.5412;177.19315;7.1286583;0.7776928;0.8506229;4.4130783;252.87544;16.417149;3.1095977;6.347919;41.895664;777.1576;73.949875;6.646675;3.5879188;39.372314;313.59027;22.479576;4.132918;5.5504937;36.26195;406.21985;17.999674;5.300012;2.7466712;12.188405;389.07422;38.32338;7.3730855;9.303;39.688324;79.344086;4.3355546;0.35604554;0.6955866;2.6119173;2.5687091;0.34675738;0.15445223;0.44430563;0.12223272;35.090553;2.0767891;0.2784009;0.6649529;2.7975016;227.00346;13.117666;1.0059841;0.7516964;0.24850422;7758.839;439.01776;46.695374;46.018196;213.9749;6339.393;409.09668;41.35678;45.037857;199.80962;1
244.20265;17.92349;1.5677905;1.1369064;2.7811918;10.67675;0.72836626;0.24259683;0.63099164;1.1838212;571.19116;38.045643;2.543245;2.3523865;21.404882;16844.941;1117.8916;70.83689;52.243793;631.921;163.66211;6.9515142;0.7515014;0.8826218;5.423163;238.93117;16.54779;3.2849424;7.361298;52.529007;725.10297;71.205284;6.1800375;3.6400359;48.962852;293.45178;22.269238;4.161023;6.2362766;45.354946;374.7662;16.693192;5.6280613;3.070154;15.100335;366.64648;36.14736;7.408562;10.450427;49.54528;74.46475;4.040619;0.36396113;0.74251735;3.2079449;2.4007647;0.33662274;0.15799081;0.4348878;0.13096674;33.574314;1.9509267;0.28954443;0.7148659;3.4553535;211.12944;12.764473;0.9752016;0.7170372;0.27728257;7259.9546;413.87802;46.6979;51.532444;266.01163;6019.3433;391.73724;41.863728;51.199688;249.96294;1
228.90456;17.650932;1.5170274;1.1604568;3.3659985;10.030662;0.76294065;0.26543623;0.6505269;1.4270612;533.6841;36.61515;2.395976;2.5337348;26.359816;15797.944;1080.9585;63.421967;54.340355;758.04785;151.75339;6.8040366;0.725989;0.9167498;6.6286683;226.87428;16.739246;3.490152;8.510863;65.38433;677.9845;68.83731;5.7233014;3.7164655;60.540432;275.8189;22.152697;4.222135;7.006094;56.35207;346.8329;15.544762;5.96929;3.434144;18.590816;346.88437;34.241234;7.4886384;11.7481785;61.44652;70.10585;3.7754345;0.3748715;0.7952783;3.9186537;2.2476592;0.32844368;0.16183996;0.4242023;0.14061879;32.207165;1.8393489;0.30122578;0.77191395;4.2411995;197.14302;12.470299;0.94953835;0.68735915;0.30993405;6819.8164;391.51105;47.15192;57.747192;328.55527;5736.56;376.05515;42.702946;58.160427;310.4795;1
215.41185;17.449081;1.4857397;1.1817168;4.048211;9.415556;0.80170095;0.2902755;0.6725899;1.7110633;499.91528;35.361057;2.3209245;2.73308;32.23207;14862.814;1049.7057;58.51281;56.72112;904.4601;141.26155;6.677783;0.713834;0.9562079;8.048968;216.43451;16.993078;3.7204995;9.797959;80.70528;635.7303;66.69973;5.3802643;3.788599;74.33394;260.31857;22.136633;4.306446;7.8607554;69.467155;321.6835;14.57123;6.3493357;3.8312097;22.719248;329.3723;32.49148;7.67552;13.193454;75.61234;66.14348;3.5414896;0.38817248;0.8551493;4.7555184;2.1079662;0.3225955;0.16619572;0.41248763;0.15119603;30.957676;1.7417268;0.31371072;0.8365373;5.1671844;184.65518;12.246604;0.9348038;0.6567579;0.34672785;6425.547;371.53757;48.266415;64.60773;402.7064;5483.129;361.84238;44.079235;65.86791;382.45944;1
203.44315;17.21795;1.468526;1.2113994;4.8339067;8.834124;0.84443784;0.3167245;0.6964451;2.0385277;469.4968;34.23576;2.2435434;2.9487703;39.09302;14026.83;1020.9854;53.66645;59.4458;1072.259;131.92387;6.5720186;0.70833975;0.99948704;9.699997;207.26384;17.289183;3.983907;11.215542;98.696205;598.0974;64.786064;5.038612;3.8912537;90.53599;246.4823;22.182877;4.426349;8.790371;84.88234;298.8253;13.671852;6.756446;4.2699914;27.534956;313.99722;30.765005;7.8779182;14.781647;92.229836;62.53831;3.3316634;0.4015928;0.92151344;5.72842;1.97983;0.3172906;0.17021182;0.3993599;0.162632;29.82265;1.6577109;0.3252975;0.9059711;6.2433786;173.40652;12.029945;0.91417855;0.6254153;0.3867666;6071.926;352.5358;49.489853;72.161156;489.3727;5256.0244;348.39905;45.567432;74.38087;466.8071;1
192.94353;16.999874;1.4267694;1.238639;5.7251687;8.285872;0.8902106;0.34458292;0.7218788;2.4109635;442.1631;33.246468;2.1465788;3.1759481;46.998577;13283.377;995.2504;47.84754;62.35827;1262.0795;123.50287;6.4813633;0.7065843;1.0449892;11.590633;199.15952;17.599192;4.2590914;12.757906;119.4997;564.4458;63.102486;4.714109;4.012505;109.28758;234.05118;22.243786;4.5540905;9.794472;102.7304;278.09924;12.817178;7.1514244;4.735763;33.066704;300.63443;29.120192;8.115106;16.49759;111.42944;59.275806;3.1476908;0.41568506;0.99100703;6.841742;1.8600571;0.31335038;0.17385381;0.3863692;0.17490354;28.794857;1.5879898;0.33643535;0.98026234;7.4753637;163.3145;11.794331;0.8951922;0.59927404;0.4316571;5756.554;334.19055;50.82326;80.25787;589.1488;5053.6914;335.36594;47.150326;83.541115;564.1266;1
183.79506;16.826717;1.3978379;1.2711838;6.721765;7.775762;0.9386334;0.373449;0.748189;2.8286242;417.76932;32.415394;2.0865412;3.41524;55.96577;12625.811;974.2948;43.87822;65.49645;1473.7661;115.8598;6.4033513;0.7019999;1.0909458;13.724966;192.03108;17.920094;4.5484643;14.402771;143.16992;533.9637;61.623116;4.349954;4.148591;130.65868;222.95145;22.334583;4.6917872;10.852768;123.0662;259.41696;12.057364;7.5524383;5.2298765;39.327866;288.95892;27.627148;8.38276;18.320345;133.26099;56.336716;2.9901774;0.4305292;1.0655462;8.098474;1.7473835;0.3116236;0.17777629;0.37321833;0.18804944;27.865107;1.5293089;0.34714916;1.0576214;8.864475;154.33838;11.59302;0.8837257;0.5722717;0.47931668;5476.5337;317.931;52.376106;88.84915;702.277;4874.073;323.6726;48.91906;93.30484;674.65;1
175.77881;16.688963;1.371061;1.3051022;7.818904;7.307761;0.98886764;0.4029488;0.77427757;3.2900004;395.96796;31.701965;2.0391567;3.6596222;65.976555;12042.328;956.7861;40.44322;68.7473;1706.3533;108.94792;6.334581;0.70194554;1.1392692;16.096212;185.8195;18.24583;4.8507147;16.13757;169.66068;506.2026;60.259235;4.113466;4.2977786;154.62721;213.14511;22.455809;4.8375907;11.961709;145.86449;242.5702;11.400839;7.94995;5.741894;46.299854;278.61584;26.249819;8.664635;20.22239;157.6754;53.677597;2.8556242;0.44555134;1.1421396;9.494741;1.6402301;0.31209207;0.1812431;0.36061665;0.20194049;27.015638;1.4804198;0.35742766;1.1368159;10.405641;146.38022;11.421579;0.8727313;0.54996747;0.5301737;5226.588;303.4981;54.043568;97.77255;828.45416;4713.428;313.2048;50.792408;103.48684;798.0755;1
168.68407;16.57037;1.3440557;1.3394825;9.007123;6.8841705;1.0400239;0.4325872;0.7998801;3.7915025;376.3599;31.068958;2.0000064;3.9046147;76.96805;11520.539;941.50037;37.5244;72.004585;1957.9406;102.71404;6.275463;0.70067096;1.1870941;18.689533;180.37863;18.548204;5.154946;17.923729;198.80264;480.95016;59.0378;3.8842041;4.4527125;181.06786;204.45111;22.574223;4.9836526;13.09362;170.995;227.31511;10.838621;8.335433;6.261634;53.93354;269.3304;24.994265;8.952119;22.165493;184.51324;51.25632;2.7397788;0.46022314;1.2191043;11.0206585;1.5365934;0.31434888;0.18384477;0.34937015;0.21650784;26.231913;1.4389355;0.36668342;1.2161644;12.08709;139.27705;11.262365;0.86288655;0.5312041;0.58360386;5001.3755;290.57104;55.718723;106.85309;966.81244;4567.928;303.73788;52.649837;113.894455;933.523;1
162.34024;16.450867;1.3185052;1.3730549;10.272063;6.500591;1.0916934;0.46178257;0.8244045;4.3278766;358.608;30.480526;1.9711986;4.1441355;88.83003;11049.838;927.0987;35.308002;75.12658;2225.653;97.08012;6.218354;0.6975911;1.2329897;21.477552;175.54279;18.80382;5.454298;19.726404;230.29167;457.98233;57.899044;3.666435;4.604614;209.73657;196.65913;22.664179;5.124172;14.226332;198.2123;213.44286;10.354768;8.702779;6.7802243;62.14553;260.85382;23.81096;9.246502;24.108362;213.48743;49.037285;2.6387234;0.47413272;1.2954451;12.659832;1.4376812;0.31860864;0.18656544;0.3409354;0.2314976;25.502674;1.4034834;0.37472558;1.2940379;13.88944;132.88435;11.103475;0.853774;0.51456803;0.63893586;4796.3433;278.6415;57.53583;115.93418;1115.8405;4434.241;294.75623;54.652496;124.35128;1079.4701;1
156.60017;16.29994;1.2947202;1.406575;11.594246;6.152715;1.1427011;0.4898828;0.8467648;4.8912187;342.43185;29.888964;1.9328912;4.3774014;101.40064;10621.267;911.98553;32.853344;78.32785;2505.5781;91.937065;6.156821;0.6960807;1.2758524;24.421528;171.15782;18.991001;5.7419047;21.500196;263.68002;436.97974;56.777184;3.454042;4.7536426;240.2647;189.58504;22.70113;5.255643;15.329718;227.14706;200.79608;9.929387;9.030009;7.287626;70.81618;252.9849;22.666172;9.523543;26.004435;244.1828;46.98999;2.549294;0.48546538;1.3693062;14.388646;1.3460617;0.32413024;0.18854631;0.33390173;0.24675125;24.817429;1.3739812;0.3808225;1.3688132;15.785366;127.090195;10.925643;0.8460484;0.5032772;0.69531494;4607.6763;266.99277;59.209236;124.83191;1273.4012;4309.512;285.4408;56.519115;134.64633;1233.761;1
