delta_0;theta_0;alpha_0;beta_0;gamma_0;delta_1;theta_1;alpha_1;beta_1;gamma_1;delta_2;theta_2;alpha_2;beta_2;gamma_2;delta_3;theta_3;alpha_3;beta_3;gamma_3;delta_4;theta_4;alpha_4;beta_4;gamma_4;delta_5;theta_5;alpha_5;beta_5;gamma_5;delta_6;theta_6;alpha_6;beta_6;gamma_6;delta_7;theta_7;alpha_7;beta_7;gamma_7;delta_8;theta_8;alpha_8;beta_8;gamma_8;delta_9;theta_9;alpha_9;beta_9;gamma_9;delta_10;theta_10;alpha_10;beta_10;gamma_10;delta_11;theta_11;alpha_11;beta_11;gamma_11;delta_12;theta_12;alpha_12;beta_12;gamma_12;delta_13;theta_13;alpha_13;beta_13;gamma_13;delta_14;theta_14;alpha_14;beta_14;gamma_14;delta_15;theta_15;alpha_15;beta_15;gamma_15;ACTION
686.5944;112.4982;27.782524;20.196278;622.9005;51.160095;1.5091107;0.58500606;0.32696638;1.5584887;426.41574;42.845886;5.829792;2.1139033;22.019352;1022.6747;44.57148;5.8652163;6.4748297;182.94998;415.2641;35.83849;5.0128856;2.0228534;24.581945;428.22772;51.45424;6.4659915;3.0421867;62.530067;373.4502;23.757322;3.5985243;4.078802;42.79436;378.5301;33.38119;4.943708;1.9451848;17.91889;660.9028;32.120083;10.979313;3.7228951;32.846905;126.510544;10.423467;0.9985161;0.58706534;6.598923;31.111588;1.4537296;0.41679734;0.32878938;2.6742544;0.85417527;0.14255482;0.1875256;0.20323731;0.15556088;68.40872;1.23369;0.7376821;0.4355511;3.57685;393.56543;39.001724;6.287025;2.9506142;59.60194;2908.1926;160.38443;20.710997;13.643338;279.6482;3429.1062;280.90536;27.18079;17.39011;342.16083;5
732.77637;120.4947;28.57437;21.59651;642.47595;56.076496;1.6900573;0.5759591;0.33291525;1.5958943;452.53693;45.54926;6.026697;2.2469416;22.797012;1014.37006;44.137638;6.052138;6.850863;188.77046;442.95218;38.57575;5.155081;2.1554532;25.349985;445.73645;54.739223;6.7302194;3.2665727;64.53996;409.6986;27.031755;4.066228;4.6970744;44.147045;399.57782;35.084522;5.4645014;2.0470567;18.586576;727.06573;35.62426;11.400546;3.8171108;33.843494;133.51794;11.337708;1.0747141;0.6223007;6.800159;32.914246;1.5246147;0.4156438;0.33274537;2.7542043;0.92940485;0.14629214;0.19157575;0.20127924;0.15603465;70.508194;1.3076544;0.7465407;0.44188848;3.6915836;420.01852;41.82507;6.491344;3.1645195;61.42973;3135.6711;170.56285;21.771845;14.470142;288.15564;3653.0032;288.34747;28.417994;18.336514;352.8599;5
785.5792;129.1277;29.467924;22.98189;661.10645;61.463776;1.8912431;0.61238235;0.33855504;1.6323389;481.10324;48.589165;6.4081926;2.377122;23.540504;1015.5325;44.544365;6.418224;7.247044;194.35777;473.8619;41.60961;5.4416347;2.282163;26.081879;465.34375;58.368965;7.033844;3.4978404;66.477516;459.72565;30.861294;4.6553264;5.4114604;45.453373;423.3569;37.00966;6.1126003;2.1571772;19.230593;800.36786;39.52293;12.059364;3.8557427;34.77997;141.20259;12.370567;1.1683124;0.65963733;6.994024;34.889828;1.6188672;0.4275412;0.3360953;2.830993;1.0128264;0.1508971;0.19277374;0.20031253;0.15625909;73.10937;1.3918787;0.74609345;0.44747937;3.801847;450.20007;44.912216;6.8052883;3.3696787;63.165855;3387.7961;182.46536;23.385443;15.27053;296.2527;3941.2786;298.50128;30.184475;19.23828;363.11966;5
848.2584;138.107;30.405615;24.35575;677.9428;67.25197;2.099556;0.6381936;0.3439497;1.6608866;512.9955;51.751358;6.719197;2.513506;24.210638;1061.2715;45.068203;6.634486;7.6549788;199.351;509.0523;44.70567;5.6470356;2.4077344;26.733564;488.34442;62.113823;7.3709397;3.7333724;68.23686;521.4896;35.07982;5.343643;6.24636;46.65033;451.2661;38.96499;6.866403;2.2788413;19.826414;880.905;43.70616;12.792831;3.9830964;35.607693;149.49123;13.483545;1.2817706;0.7008131;7.17078;37.111702;1.7180034;0.43547118;0.34150425;2.8979058;1.1022108;0.15666321;0.1964641;0.2004907;0.15654677;76.34354;1.4766196;0.75727206;0.4585422;3.899822;485.51343;48.069176;7.0973573;3.5795133;64.722824;3681.6511;194.906;24.733007;16.122005;303.47192;4321.6245;309.93042;31.802725;20.250008;372.38965;5
921.91077;147.41454;31.587011;25.693663;692.20917;73.41793;2.3210785;0.66779673;0.34828877;1.6825597;549.40454;54.921894;7.0822334;2.6423783;24.796095;1150.4414;45.68099;6.968655;7.9877043;203.53262;550.0622;47.887016;5.9310374;2.5250592;27.28838;516.21185;65.97147;7.704145;3.951045;69.75899;595.22205;39.773125;6.1310215;7.199367;47.68802;484.5935;41.10165;7.7212534;2.393772;20.366983;969.3923;48.148567;13.6274805;4.05738;36.26971;158.38055;14.658757;1.4008467;0.74556977;7.3120623;39.72588;1.8149242;0.43973857;0.3432632;2.9507098;1.1981275;0.16434945;0.20246969;0.19875602;0.15587091;80.351555;1.5555679;0.79068685;0.46056512;3.9779212;527.7339;51.29516;7.4073415;3.7784262;65.98902;4019.1934;207.37749;26.389637;16.90074;309.2618;4790.7603;320.66208;33.53752;21.107697;379.84683;5
1007.9603;156.9382;32.910683;26.976694;703.60376;79.96535;2.5535407;0.701208;0.35630637;1.6982661;590.65894;57.991142;7.468229;2.7747695;25.289635;1274.9425;46.080673;7.29996;8.293017;206.90007;598.75604;51.14157;6.239023;2.637673;27.742737;550.3315;69.94689;8.061613;4.1691456;71.02429;681.9483;45.003258;7.0282145;8.279436;48.57051;524.3195;43.391296;8.697777;2.5229564;20.842281;1066.2916;52.844227;14.598305;4.15239;36.781654;169.63985;15.8951645;1.5443355;0.7935714;7.4216623;42.84862;1.9104693;0.44870162;0.34824955;2.9914637;1.3047093;0.17538647;0.20972475;0.199664;0.15511495;85.13105;1.6675987;0.81002283;0.46854848;4.0372453;578.54987;54.548264;7.7839546;3.9768026;66.980286;4408.9854;219.90445;28.117752;17.703812;313.70636;5347.084;329.89453;35.288452;22.018463;385.58356;5
1108.6844;166.52101;34.355106;28.164618;711.6893;86.881676;2.794571;0.7359773;0.36491528;1.7072967;637.299;60.94058;7.872922;2.898561;25.668476;1432.8771;46.36763;7.6728663;8.527392;209.31714;657.1329;54.437843;6.572193;2.7474604;28.070292;594.008;73.994736;8.429945;4.3800406;71.97677;782.778;50.74472;8.033916;9.490042;49.260605;571.2737;45.78967;9.800219;2.6569238;21.23113;1171.8181;57.755615;15.712619;4.2501726;37.12427;188.87558;17.203602;1.7027923;0.84297454;7.497389;46.64214;2.0072398;0.4584877;0.35238883;3.0180547;1.425538;0.1897912;0.21742152;0.20106064;0.15418577;90.73741;1.784843;0.84813046;0.4688356;4.0765033;639.3062;57.80877;8.192165;4.1633167;67.66459;4861.962;232.54578;29.965303;18.448185;316.67685;5995.1387;338.55353;37.29675;22.831823;389.4533;5
1225.1708;176.02457;35.89596;29.24142;716.0173;94.13966;3.041615;0.7710141;0.37639958;1.7079394;690.27;63.784786;8.269001;3.018479;25.914202;1624.6539;46.753887;8.056827;8.75513;210.62852;725.82043;57.746826;6.9266987;2.8533924;28.251694;649.012;78.095245;8.830895;4.578369;72.57136;898.9232;56.9859;9.1467705;10.832277;49.727615;626.74805;48.27803;11.024143;2.7931116;21.51736;1286.6749;62.84941;16.93357;4.360395;37.26771;211.95322;18.618086;1.878093;0.8930626;7.535383;51.269394;2.1085198;0.46958965;0.35818523;3.0281487;1.562081;0.20759301;0.22774333;0.20355485;0.15278986;97.25599;1.9072598;0.8810865;0.47722122;4.090557;710.3192;61.05157;8.623957;4.335168;67.99381;5385.6035;245.26306;31.813824;19.141056;317.9272;6742.995;348.165;39.04156;23.637217;391.14526;5
1357.3236;185.22511;37.484665;30.201988;716.06976;101.70467;3.2883596;0.8099692;0.38731527;1.699679;750.572;66.426544;8.666804;3.1316245;26.00925;1851.0905;47.438168;8.560987;8.931949;210.69475;804.3398;60.98762;7.3088727;2.9509747;28.27116;714.5076;82.1341;9.268636;4.7644343;72.76148;1031.5038;63.646473;10.401364;12.28425;49.93969;691.5063;50.924683;12.398771;2.9335155;21.691465;1412.4368;68.02473;18.421486;4.4776044;37.176907;238.34563;20.090437;2.0801387;0.94842637;7.5263333;56.731087;2.2138453;0.48476806;0.3643117;3.0207512;1.714965;0.22911412;0.23959687;0.20714352;0.1513102;104.78492;2.0269496;0.9291795;0.4813784;4.080074;791.369;64.15463;9.084123;4.48838;67.906525;5980.399;258.08636;33.87413;19.782553;317.17282;7600.561;358.49194;41.120693;24.336048;390.34277;5
1504.8688;193.8484;39.066936;30.977222;711.47345;109.54047;3.5322614;0.84315854;0.39777246;1.6815053;818.90625;68.74486;9.057099;3.234487;25.930397;2116.0447;48.588177;8.929759;9.0080595;209.41257;892.23663;64.08881;7.6768374;3.0420291;28.106718;789.4845;85.95647;9.71093;4.9302;72.49414;1181.1171;70.559204;11.721105;13.867761;49.890263;765.7937;53.99814;13.890778;3.08474;21.724503;1551.253;73.26455;19.870802;4.5855575;36.84179;267.89328;21.554554;2.294178;1.0087899;7.469475;62.95775;2.318677;0.4965005;0.36706674;2.9928017;1.8838322;0.25445464;0.25277057;0.2110472;0.14982797;113.42664;2.1450052;0.9745506;0.48431495;4.041261;882.26;67.02492;9.548342;4.621139;67.38687;6644.1084;271.2089;35.708347;20.268267;314.3118;8578.662;368.61395;42.94562;24.823597;386.91135;5
1667.8634;201.70616;40.687252;31.565084;701.92847;117.600006;3.7668633;0.8797214;0.40847114;1.6526344;896.0426;70.65874;9.440717;3.3255439;25.658043;2422.9783;49.59162;9.432501;9.074035;206.66675;989.4053;67.046684;8.077334;3.1184738;27.738487;873.6744;89.583115;10.204681;5.069536;71.722275;1348.0228;77.66834;13.165631;15.521787;49.55938;849.9226;57.295807;15.501725;3.2243938;21.609446;1705.048;78.38676;21.46756;4.682467;36.266518;300.5487;23.01246;2.523094;1.0624416;7.3650737;69.90264;2.4067483;0.5135697;0.371688;2.9441433;2.0679843;0.28493392;0.2677005;0.21548063;0.14792895;123.307846;2.2657816;1.0230681;0.48593423;3.9742324;983.0704;69.63486;10.015696;4.7305307;66.42257;7374.924;283.2722;37.565353;20.667612;309.3097;9687.267;376.13193;44.753853;25.197285;380.7513;5
1846.1959;208.7193;42.30563;31.958096;687.26697;125.98479;3.9977574;0.9182645;0.42184705;1.6137447;982.48236;72.15362;9.809997;3.401238;25.181181;2772.6626;50.01996;9.894382;9.015997;202.383;1095.8628;69.78645;8.490885;3.1833797;27.158382;966.86475;93.00759;10.689398;5.188776;70.42901;1532.555;84.881424;14.676834;17.247824;48.917904;944.4821;60.776398;17.201834;3.380009;21.322962;1872.5579;83.38366;23.172714;4.7641754;35.458977;336.2848;24.478281;2.7645924;1.1168411;7.2097063;77.5369;2.4810786;0.5280113;0.37477198;2.8759873;2.2720811;0.32034132;0.28432435;0.22026545;0.14605647;134.58786;2.3910348;1.0783684;0.4919638;3.8807738;1093.9865;71.92869;10.476332;4.8146944;65.001976;8172.1855;294.29175;39.290657;20.921066;302.18488;10934.713;380.76132;46.21751;25.34087;371.87036;5
2039.6656;214.82169;43.694912;32.156826;667.4019;135.00923;4.212113;0.9502369;0.4348863;1.5638798;1078.4088;73.21531;9.982837;3.4734075;24.513407;3166.6326;49.85848;10.375819;8.868446;196.60413;1211.6196;72.427284;8.835377;3.2534122;26.36682;1068.9677;96.25775;11.118391;5.280957;68.596146;1735.2755;92.08102;16.228897;19.007315;47.96213;1049.8484;64.509544;18.935406;3.560154;20.864388;2051.4836;88.18367;24.958866;4.8530145;34.42005;375.1346;25.93777;3.0200663;1.1700492;7.005937;85.84448;2.5452304;0.5436834;0.37867075;2.7888105;2.5158424;0.36124536;0.30258223;0.22585784;0.14393593;147.43446;2.5576718;1.1247879;0.4969075;3.7610595;1215.034;73.92129;10.85582;4.878611;63.09874;9035.98;305.15573;40.776844;21.138432;292.8776;12331.528;383.67496;47.545307;25.367447;360.30804;5
2246.8489;219.75656;45.060417;32.130604;642.53815;144.60434;4.3976445;0.98303175;0.45143494;1.5041801;1183.4625;73.831055;10.224147;3.5320656;23.668451;3605.2898;50.152927;10.76594;8.735334;189.34587;1336.1467;75.00044;9.240471;3.2926319;25.394934;1179.3334;99.3319;11.558651;5.346552;66.24834;1955.4293;99.012566;17.805996;20.75523;46.70793;1165.9579;68.343124;20.85009;3.7434647;20.237236;2239.4915;92.750206;26.869265;4.886775;33.10332;416.87982;27.380152;3.2799754;1.2207682;6.748129;94.78766;2.5959637;0.56070435;0.38180313;2.6810367;2.8119767;0.41107094;0.32216865;0.23184599;0.14211951;161.92937;2.7214766;1.1739054;0.49561325;3.6135898;1345.5948;75.59942;11.2632675;4.9069915;60.702084;9963.165;314.63885;42.272934;21.135828;281.27478;13886.34;384.3377;48.711117;25.198507;346.04184;5
2466.151;223.39876;46.270542;31.910788;612.9964;154.5836;4.5215583;1.0171652;0.46791488;1.4400512;1296.8922;73.814865;10.45781;3.5672278;22.643032;4088.3062;51.948032;11.446626;8.5519285;180.57204;1468.551;77.2654;9.60562;3.3127084;24.237082;1297.1895;102.123604;11.986324;5.3851194;63.401993;2190.9077;105.72725;19.379324;22.454239;45.190483;1292.034;72.11702;22.739086;3.9451327;19.469343;2433.9248;96.85998;28.66842;4.924152;31.540419;461.17972;28.779108;3.5534074;1.270752;6.4428573;104.300064;2.635082;0.5771939;0.3840162;2.555076;3.152438;0.46950775;0.34366667;0.2375593;0.1402841;178.03978;2.8842928;1.2303925;0.49638537;3.4410682;1484.8163;76.863945;11.615036;4.91207;57.870796;10946.955;322.4878;43.47637;20.9889;267.5999;15601.425;382.37558;49.665775;24.8544;329.3171;5
2695.7668;225.87288;47.309227;31.496817;579.27673;164.8121;4.5927496;1.0431166;0.4700033;1.3682457;1418.0911;73.14073;10.596216;3.5748115;21.478003;4615.508;53.77236;11.842852;8.438009;170.59279;1607.8918;79.64076;9.949692;3.3290088;22.920479;1421.6554;104.59209;12.395314;5.396039;60.11283;2439.7878;111.982025;20.994577;24.111542;43.417805;1426.9796;75.76335;24.600557;4.1455517;18.570116;2632.1287;100.45139;30.51057;4.910051;29.768946;507.66547;30.131197;3.861826;1.3230176;6.0950756;114.3187;2.6665857;0.59282136;0.38833535;2.4135845;3.5359125;0.53420687;0.36626264;0.24314877;0.13851608;195.7141;3.0124853;1.2777207;0.48558518;3.2447524;1631.7732;77.75033;11.912075;4.892885;54.666275;11979.73;329.7558;44.471146;20.730267;252.06984;17474.51;377.7883;50.412033;24.31152;310.37784;5
2933.3965;227.57684;48.09191;30.952505;541.9901;175.1587;4.6633387;1.0645711;0.48149267;1.2862293;1546.5331;71.96173;10.684733;3.56701;20.178177;5183.9526;55.313187;12.261509;8.096827;159.57077;1752.9663;82.5331;10.255373;3.3385594;21.463055;1551.3413;106.44463;12.887239;5.3992476;56.439583;2699.837;117.541504;22.544214;25.557806;41.383987;1569.527;79.22055;26.46867;4.385547;17.53829;2831.415;103.67708;32.278027;4.9084105;27.81014;555.91345;31.468042;4.156652;1.3721812;5.715295;124.77219;2.6805904;0.6064418;0.39139625;2.2590954;3.964681;0.6053701;0.3900685;0.24873589;0.13699998;214.93573;3.1427157;1.326107;0.48222524;3.0307567;1785.1982;78.42039;12.143545;4.856472;51.13989;13053.2;336.42694;45.186726;20.36819;235.02979;19498.424;370.77994;50.956528;23.631054;289.58118;5
3176.52;228.55754;48.65106;30.250664;501.88495;185.54266;4.739435;1.0855491;0.4900108;1.1990389;1681.6456;70.381226;10.746151;3.5476604;18.774197;5788.112;56.361885;12.582338;7.6896915;147.7466;1902.3866;85.49937;10.52698;3.3299093;19.896652;1684.6301;107.79784;13.332264;5.365205;52.456165;2967.977;122.0349;23.90714;26.9077;39.1644;1718.6001;82.502655;28.25764;4.6532764;16.416925;3029.3538;106.637596;33.939377;4.8723636;25.725576;605.2786;32.75845;4.4557953;1.4247664;5.310124;135.56117;2.6669934;0.61916834;0.39325014;2.096007;4.4395895;0.6834352;0.41492653;0.2540487;0.13570295;235.75151;3.2706583;1.3743035;0.478269;2.8056374;1943.594;79.084656;12.308105;4.793609;47.353;14157.948;341.926;45.4946;19.935312;216.83273;21661.814;360.30606;51.36087;22.76257;267.33533;5
3422.387;228.75232;48.96271;29.452763;459.90915;195.97977;4.7946467;1.0966141;0.49711248;1.1103055;1822.8947;68.34295;10.834534;3.5151083;17.307167;6419.7456;57.633442;12.980188;7.2977643;135.42435;2054.649;88.36488;10.758415;3.310782;18.26131;1819.8682;111.33144;13.738902;5.3263097;48.2528;3240.1606;125.80097;25.26793;27.988234;36.792778;1873.0768;85.37944;29.956593;4.9444385;15.238971;3223.7788;109.28575;35.45384;4.82275;23.578272;654.90674;34.072235;4.7529664;1.4837368;4.8881354;146.56413;2.6413238;0.62984735;0.39768612;1.9267741;4.9616995;0.76819545;0.44036564;0.25919813;0.13470918;258.228;3.3935666;1.4198848;0.47762996;2.5731223;2105.2957;79.74708;12.394735;4.7136407;43.393112;15283.462;346.66803;45.79844;19.464127;197.92995;23947.816;346.3417;51.481266;21.921453;244.26529;5
3667.8706;228.44872;48.840508;28.597958;417.04074;206.61804;4.850371;1.0980145;0.5047479;1.0243151;1969.6123;66.18462;10.761036;3.4725618;15.797033;7066.9463;59.16545;13.375498;6.923544;122.89152;2208.074;91.09815;10.90678;3.2808888;16.596304;1955.1091;115.29344;14.173996;5.2536335;43.971573;3511.4326;129.31017;26.466585;28.82777;34.343864;2031.2865;87.89126;31.380695;5.270529;14.025835;3412.3518;111.74864;36.769005;4.763117;21.431328;703.90515;35.389908;5.0564;1.5459338;4.456465;157.63985;2.618536;0.63867366;0.40341562;1.754774;5.5341854;0.85903025;0.46610403;0.26427755;0.13384785;282.44708;3.5199769;1.4435136;0.48288837;2.3429725;2268.4353;80.48379;12.363496;4.621396;39.368168;16418.92;351.81854;45.464993;18.98311;178.72168;26332.107;330.53845;51.63481;21.079174;220.82417;5
3909.522;227.661;48.53241;27.77293;374.35867;217.71735;4.9371157;1.1066443;0.51696026;0.941375;2121.2935;64.45251;10.707524;3.4129975;14.288554;7713.4688;60.75929;13.809859;6.6229014;110.52721;2360.9082;93.87864;11.009809;3.2472;14.936906;2088.2566;119.21535;14.58557;5.1836653;39.70676;3776.3652;132.32669;27.5164;29.37219;32.011898;2191.3977;90.50735;32.68203;5.6305428;12.821072;3594.406;114.67268;37.880783;4.784245;19.384754;751.35657;36.641277;5.359387;1.6189897;4.0316305;168.62288;2.5961404;0.64531136;0.4089817;1.5814203;6.161558;0.9542315;0.49195027;0.26936835;0.13313784;308.52393;3.6780066;1.4764074;0.49451575;2.1181154;2430.9507;81.484764;12.264756;4.533359;35.380386;17552.014;357.79898;44.669334;18.656796;159.7817;28782.096;315.79678;51.35965;20.314947;197.5937;5
4143.4824;226.40901;48.005863;26.917593;332.9207;229.41986;5.005506;1.1237648;0.5313737;0.8591214;2277.4458;63.44461;10.691339;3.3703504;12.812497;8337.27;62.322258;13.569718;6.498691;98.88184;2511.2122;96.85742;11.121002;3.211963;13.313809;2217.1296;122.98745;14.996122;5.1042757;35.567825;4030.0327;134.94153;28.335497;29.660627;29.84769;2351.384;93.23591;33.751778;5.9995837;11.673665;3768.5256;117.98396;38.894253;4.7422132;17.432777;796.2992;37.835945;5.6543026;1.6993979;3.620639;179.30771;2.5739627;0.6473138;0.4151338;1.4388138;6.8457975;1.0531824;0.5170427;0.27424067;0.13271968;336.57864;3.8242137;1.5139501;0.50624186;1.8989123;2590.5466;82.73062;12.11942;4.4357896;31.49915;18666.906;364.5691;43.93486;18.193958;141.6516;31256.447;301.8536;51.33361;19.344358;175.16248;5
4365.73;224.39238;47.001137;26.055866;293.73535;241.72043;5.090539;1.1085268;0.5413825;0.7846062;2437.3154;62.431717;10.587562;3.2831569;11.351034;8913.091;64.63811;14.096632;6.6139193;88.18268;2656.9202;99.58082;11.096733;3.143609;11.762002;2339.4978;126.46424;15.395512;5.0323386;31.616186;4268.882;138.22815;29.3279;29.67231;27.772219;2509.1406;95.61148;34.526867;6.4252176;10.557166;3932.404;121.19861;39.51814;4.658932;15.623776;837.79266;39.020447;5.944404;1.785863;3.2361665;189.48943;2.5898297;0.65267533;0.42072502;1.3119718;7.5884876;1.1561975;0.54103863;0.27877355;0.13232452;366.74185;3.9777913;1.5137094;0.514501;1.6903868;2744.85;83.767624;11.819371;4.3253837;27.830683;19746.059;371.86606;42.96281;17.713787;125.30114;33707.492;286.97958;51.076363;18.362963;154.01309;5
4572.1504;221.84875;45.954193;25.184694;257.86224;254.69614;5.0767384;1.1015459;0.5459683;0.7108916;2599.7568;61.117043;10.439042;3.197477;9.981313;9419.6;66.46685;14.5733595;6.5875974;78.33806;2795.679;101.75996;11.053249;3.0826623;10.288527;2452.9202;129.41576;15.727706;4.941243;27.952309;4488.9053;142.13895;29.944809;29.41704;25.777298;2662.6177;97.40524;35.000275;6.8873005;9.531355;4084.8582;124.333824;39.85127;4.5777907;14.002599;875.03723;40.52903;6.233257;1.8835037;2.8928702;199.00694;2.644404;0.649829;0.42829874;1.1979977;8.391009;1.2617725;0.56360066;0.28340963;0.13216269;399.10422;4.137224;1.5297906;0.5226932;1.5003239;2891.2708;84.73909;11.488001;4.1919527;24.437897;20774.703;381.3918;41.649544;17.359934;110.875374;36081.145;273.34125;50.759007;17.562347;134.57751;5
4758.678;220.38852;44.638344;24.364292;225.99057;268.5804;5.011819;1.0794147;0.5459243;0.6419405;2763.5505;60.73458;10.36597;3.071149;8.724365;9842.28;71.31227;14.213522;6.4013977;69.36962;2925.1272;104.00333;11.0424385;3.0159626;8.954666;2554.882;131.99579;16.188078;4.872323;24.617336;4686.277;145.68465;30.764034;29.05993;23.885761;2810.02;98.98193;35.237103;7.382536;8.635468;4225.9634;127.93528;40.001232;4.508621;12.591999;907.41925;42.42691;6.5216694;1.9928039;2.587204;207.75284;2.7184868;0.64528143;0.4333895;1.0973634;9.255853;1.3661249;0.5838409;0.28813484;0.1321569;433.6963;4.275902;1.5400699;0.5336245;1.3551325;3027.159;87.20365;11.104363;4.077111;21.397835;21744.154;393.4264;39.926147;16.954987;98.12151;38324.285;261.33984;50.31952;16.762997;117.10481;5
4922.4917;220.31087;43.153557;23.636637;198.23923;283.82245;5.1058693;1.0548542;0.5441696;0.5837964;2927.801;61.380146;10.268443;2.9882438;7.63792;10167.182;75.08946;14.192271;6.147225;61.369835;3043.243;106.86499;10.918018;2.9469256;7.770622;2643.3757;134.91313;16.661224;4.8381076;21.706377;4860.881;149.04294;31.465364;28.354433;22.136082;2950.1746;100.77098;35.260696;7.8975263;7.8863745;4357.451;132.46506;39.834846;4.4530983;11.402502;934.92145;44.606655;6.8342857;2.1206589;2.3132033;215.63008;2.81169;0.64066666;0.43863407;1.0136034;10.184486;1.4627953;0.6005517;0.29257387;0.13245343;470.50928;4.4047513;1.5184665;0.54530025;1.2360283;3150.2725;90.51068;10.641389;3.9601967;18.755276;22647.695;409.22723;38.21843;16.566008;87.02913;40385.453;250.72662;49.941135;16.01777;101.82849;5
5061.3613;221.67549;41.602543;22.978394;174.07237;300.9945;5.266604;1.0243266;0.54085064;0.5319504;3092.51;62.698544;10.185914;2.9144986;6.682657;10377.92;79.85692;13.969736;5.760487;54.422756;3148.8203;110.068275;10.78813;2.8746872;6.792843;2717.0479;137.92123;17.121946;4.832285;19.178864;5016.3345;152.90091;32.102142;27.547728;20.727657;3083.2095;102.55368;35.083176;8.438646;7.2957587;4482.6655;138.37918;39.728382;4.4579473;10.389431;957.7679;46.961323;7.1317463;2.2676287;2.0701656;222.48015;2.9303415;0.6332132;0.44396535;0.94519496;11.173993;1.5513126;0.61462885;0.29665184;0.13266854;509.66705;4.5610905;1.5259651;0.56220776;1.1347916;3258.9426;94.3342;10.147213;3.859286;16.465311;23474.87;430.0401;36.493423;16.278526;77.37178;42212.43;242.4882;49.58803;15.453312;88.9354;5
5172.426;224.81418;40.144928;22.247915;152.89302;320.46298;5.439236;1.0005598;0.53639156;0.49604374;3257.0767;64.653015;10.164059;2.8476384;5.8305793;10453.032;85.47683;13.833962;5.483436;48.526356;3240.229;113.58735;10.6514845;2.7966003;5.955063;2773.8186;140.81961;17.735632;4.8431706;17.04516;5151.689;157.68645;32.862892;26.661016;19.417757;3209.7651;104.36189;34.718384;9.005891;6.853878;4606.302;145.7095;39.789906;4.422691;9.530239;974.7942;49.414074;7.4916825;2.4141693;1.8592787;228.04031;3.0864818;0.62845474;0.45065537;0.8822575;12.222801;1.6333255;0.62495023;0.30058235;0.13293861;551.5562;4.747784;1.5181602;0.5748408;1.0462247;3350.9956;98.65764;9.666579;3.7484155;14.36318;24210.195;454.64185;35.048676;15.91901;68.40181;43753.945;234.70706;50.00196;14.758622;78.39054;5
5253.5435;229.67995;38.81174;21.60845;133.74019;342.45074;5.6297455;0.9733644;0.53311175;0.46341142;3420.8586;67.20343;10.191442;2.7839015;5.06148;10372.179;92.57938;13.513508;5.2598667;43.712936;3315.9038;117.53047;10.545846;2.709237;5.1970906;2811.5916;143.90544;18.353094;4.870662;14.989322;5266.125;163.58902;33.724564;25.826387;18.192404;3332.2668;106.15893;34.11463;9.613774;6.5231466;4731.6313;153.51855;39.59592;4.409204;8.879076;984.7793;51.86082;7.8452044;2.5793564;1.6693196;232.13481;3.2757037;0.61939865;0.4548534;0.82883185;13.329966;1.7063316;0.63044703;0.30445707;0.13322654;596.7222;4.9391723;1.500422;0.5898288;0.98408574;3424.6091;103.62204;9.189089;3.6353946;12.559007;24847.533;483.13657;33.393875;15.383043;61.283848;44974.066;228.7117;49.591236;14.098956;69.93308;5
5303.288;236.79622;37.35613;20.990854;116.92248;367.217;5.894252;0.9402307;0.5254235;0.43232185;3584.0469;70.42809;10.2811365;2.736637;4.418137;10136.68;100.21607;12.993975;5.0918255;39.558002;3375.0212;121.92415;10.423995;2.6372864;4.5108376;2829.2834;147.37756;18.967712;4.9220543;13.128011;5362.88;170.78648;34.62269;25.07473;17.124386;3453.9844;108.29615;33.378403;10.215205;6.295479;4859.0996;162.24803;39.565723;4.3946757;8.313757;987.0938;54.332344;8.195928;2.7522018;1.5017213;234.7357;3.4789188;0.60697263;0.4600367;0.7814086;14.502769;1.7670615;0.6306515;0.3083762;0.13352516;645.3342;5.128655;1.4908156;0.60485697;0.9347652;3478.5745;109.699776;8.710481;3.5207534;11.066974;25387.846;514.8084;31.25122;15.053461;55.204216;45854.16;223.12376;48.96471;13.511982;62.962017;5
